TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
155,0.0003736302,0.0004678084,0.0001304385,0.0005288346,1.083693E-05,0.000295305,8.785799E-05,0.006768943,0.0001172196,0.01326537,0.001401242,0.007379534,0.003756674,0.003558074,0.001359386,0.0005093662,3.503061E-07,2.357942E-05,6.542019E-05,0.0001985693,0.001522374,0.001444577,1.752736E-09,0.0002663435,1.575392E-05,0.0004950766,0.001672513,9.384797E-10,8.747455E-05,0.003435133,0.002492793,0.001057355,0.00289773,0.004990891,0.01439983,0.0005677933,0.002210524,0.0004827098,0.005535093,0.01242937,0.002322162,0.009585092,0.0001900294,0.001542636,0.01007158,0.0001205365,0.0004521163,0.0004919298,1.35064E-05,0.002513877,0.008150583,0.001913561,9.281188E-05,2.609119E-07,0.01670065,0.002485044,0.0005160816,0.01076,0.1147164,0.07861792,0.1006884,0.02427784,0.03060868,0.002897469
156,0.0003486967,0.0005052163,0.0001156923,0.0005290085,1.442993E-05,0.0002574568,8.774272E-05,0.006782655,0.0001194184,0.0133394,0.001410142,0.007393122,0.003926806,0.003990592,0.001411416,0.0004885754,5.804521E-07,3.286609E-05,6.458964E-05,0.0001967208,0.002029368,0.00155645,1.756868E-09,0.0002038099,2.026048E-05,0.0004974184,0.001694062,1.201059E-09,0.0001539974,0.003980052,0.002515463,0.0008451882,0.002940907,0.005165772,0.01474548,0.0005719459,0.002197658,0.0004900484,0.005755132,0.01252041,0.002377197,0.009628435,0.0002564871,0.001592584,0.01018991,0.0001226052,0.0004549067,0.0005197781,2.297146E-05,0.004247018,0.01131467,0.002760897,0.000131988,2.767042E-07,0.01744694,0.002507134,0.000517317,0.01780531,0.1353385,0.06738012,0.1013168,0.02533804,0.03102188,0.002856111
157,0.0003496336,0.0005016128,0.0001155461,0.0005291915,1.443277E-05,0.000261744,8.760571E-05,0.006790087,0.0001216661,0.01341725,0.001420868,0.007409675,0.004131308,0.003923021,0.001414273,0.0005443046,7.921246E-07,4.755347E-05,6.422572E-05,0.0001936458,0.002006589,0.001553822,1.748617E-09,0.0002051542,2.121075E-05,0.0004979545,0.001690304,1.224453E-09,0.0001647281,0.003963684,0.002473024,0.0008488767,0.002944685,0.005407939,0.01525332,0.0005789789,0.002185513,0.0004907054,0.006011163,0.01270586,0.002458739,0.009793112,0.0002560783,0.001587761,0.01018825,0.0001228917,0.0004565875,0.0005607578,3.411773E-05,0.006664354,0.01461335,0.003852753,0.0002111388,3.006292E-07,0.01817515,0.002532396,0.0005183353,0.01693757,0.1329528,0.06914867,0.1006136,0.02649716,0.03141294,0.002759704
158,0.0003515832,0.0005006643,0.000116698,0.0005294564,1.44343E-05,0.0002666362,8.751477E-05,0.006800684,0.0001238734,0.01352671,0.001434703,0.007429123,0.004343253,0.003844581,0.001408754,0.0006304841,9.101901E-07,6.174677E-05,6.436744E-05,0.0001919312,0.00197844,0.001540491,1.733168E-09,0.0002063221,2.18758E-05,0.0004966009,0.001663791,1.191793E-09,0.0001717484,0.003947671,0.002427467,0.0008464775,0.002915878,0.005596882,0.01580357,0.0005866098,0.002172972,0.0004849272,0.006190913,0.01291854,0.002525659,0.01000685,0.0002550892,0.001581765,0.01006126,0.0001216259,0.0004559994,0.0006036094,4.368447E-05,0.008272149,0.01463371,0.004544069,0.0003101739,3.260589E-07,0.01886562,0.002555378,0.0005187768,0.01544163,0.1290511,0.07086726,0.09973377,0.02741405,0.0314667,0.002631919
159,0.0003528465,0.0005005248,0.0001177629,0.0005298323,1.443484E-05,0.0002693147,8.750849E-05,0.006810002,0.0001259469,0.01362769,0.001450096,0.007445139,0.004548597,0.00378096,0.001395673,0.0007250956,8.879202E-07,7.080744E-05,6.482741E-05,0.0001871532,0.001943932,0.001510674,1.699478E-09,0.0002063414,2.227432E-05,0.0004946577,0.00162562,1.067442E-09,0.0001726934,0.003925724,0.002384425,0.000836761,0.002868265,0.00578601,0.01632927,0.0005941033,0.002169612,0.0004727787,0.006195884,0.01308046,0.002603441,0.01024266,0.000254089,0.001575002,0.009811767,0.0001195056,0.0004527275,0.0006441626,4.721785E-05,0.010246,0.01420824,0.005166948,0.0004261952,3.506363E-07,0.01931161,0.002580094,0.0005173048,0.01404685,0.1248211,0.07196805,0.09786695,0.02804628,0.03124798,0.002524737
160,0.0003534632,0.0004996842,0.0001176963,0.000530202,1.443449E-05,0.0002693196,8.751316E-05,0.006820988,0.0001280109,0.01372769,0.001464345,0.00746188,0.004700491,0.003736534,0.001385659,0.0008721605,8.344336E-07,6.98076E-05,6.481285E-05,0.0001841814,0.001909759,0.001479163,1.668998E-09,0.0002051047,2.275641E-05,0.0004928331,0.001589439,9.581269E-10,0.0001734047,0.003905842,0.002346243,0.0008255286,0.002809201,0.005986138,0.01680576,0.0006013951,0.002175277,0.0004590478,0.00616596,0.01322143,0.002685705,0.01045252,0.0002532733,0.001567279,0.009626231,0.0001163642,0.0004505806,0.0006793897,4.465499E-05,0.01402236,0.01500193,0.006308041,0.0005087231,3.76623E-07,0.01977596,0.002606959,0.0005107581,0.01277307,0.1212614,0.07251946,0.0959894,0.02856506,0.03092722,0.002468511
161,0.0003551942,0.000499812,0.0001178816,0.0005305095,1.443367E-05,0.0002688975,8.749575E-05,0.006837196,0.0001303479,0.0138683,0.001477102,0.007492173,0.004829572,0.003696147,0.001388,0.001047661,7.869586E-07,7.324989E-05,6.490922E-05,0.000184636,0.00188462,0.001470134,1.653141E-09,0.0002043589,2.345717E-05,0.0004912996,0.00157552,1.0277E-09,0.0001814752,0.003897615,0.002309693,0.0008161893,0.002760648,0.00614546,0.01723683,0.0006081202,0.002178956,0.00045101,0.006294031,0.01339243,0.002755813,0.01063123,0.0002525017,0.001559742,0.009590857,0.0001135789,0.0004504588,0.0007085488,4.074703E-05,0.0157004,0.01385316,0.006619643,0.000606484,4.029101E-07,0.02029756,0.002628759,0.0005010659,0.01209393,0.1188338,0.07301802,0.09476727,0.02905777,0.03063312,0.00245873
162,0.0003567135,0.0005031384,0.000118669,0.0005308136,1.44331E-05,0.0002715807,8.748488E-05,0.006867756,0.00013255,0.01409972,0.001497113,0.00753956,0.004990206,0.003653445,0.001388551,0.001155505,7.580583E-07,7.8429E-05,6.569057E-05,0.0001856588,0.001869249,0.001479001,1.66333E-09,0.0002047079,2.434205E-05,0.000489948,0.001582613,1.173936E-09,0.000191793,0.003896624,0.002274018,0.000810549,0.002744219,0.006190781,0.01764276,0.0006135537,0.002177763,0.0004518367,0.006492918,0.0135729,0.002778442,0.01076535,0.0002516005,0.001553868,0.009582407,0.0001125426,0.0004484528,0.0007340256,3.868255E-05,0.01600453,0.01311054,0.00655636,0.0007013645,4.225708E-07,0.02088507,0.002646911,0.0004932269,0.01200957,0.1173619,0.07386277,0.09332626,0.02952426,0.0304263,0.002499055
163,0.0003603587,0.0005086542,0.000120095,0.0005312037,1.443538E-05,0.0002769432,8.756164E-05,0.006922875,0.0001350205,0.01437954,0.001513469,0.007592022,0.005027905,0.003635801,0.001390721,0.001248702,7.717753E-07,8.110364E-05,6.696982E-05,0.0001893475,0.001864933,0.001493222,1.673358E-09,0.0002031092,2.534357E-05,0.0004893256,0.001600987,1.187369E-09,0.0001924997,0.003897919,0.002244983,0.000809576,0.002760486,0.005955684,0.01738559,0.0006112839,0.002183631,0.0004558103,0.006615393,0.01360867,0.002693915,0.01074278,0.0002509754,0.00155004,0.009583191,0.0001135822,0.0004479222,0.0007212376,4.026567E-05,0.01571542,0.01267189,0.006228652,0.0007855187,4.052466E-07,0.02038649,0.002659207,0.0004937751,0.01229937,0.1175491,0.07531544,0.0927735,0.0289066,0.03040699,0.002597028
164,0.0003612361,0.0005052841,0.0001190944,0.0005319319,1.44397E-05,0.0002759884,8.77436E-05,0.00697504,0.0001334832,0.01450888,0.00150859,0.007618745,0.004462142,0.003665171,0.001385785,0.001303104,6.66247E-07,8.030477E-05,6.770149E-05,0.0001943411,0.001865365,0.00150525,1.677348E-09,0.0001999806,2.634831E-05,0.0004895497,0.001624067,1.122058E-09,0.000191279,0.003897072,0.00222348,0.0008116964,0.002793708,0.00561311,0.01680437,0.0006021901,0.002200963,0.0004573224,0.006352901,0.01357719,0.002564538,0.01065814,0.0002508365,0.001548028,0.009580114,0.0001157428,0.0004451872,0.0006500846,4.636632E-05,0.0152403,0.01251514,0.005817192,0.0008337644,3.663415E-07,0.01934678,0.002619975,0.0004994664,0.01277545,0.1188942,0.07691705,0.09317227,0.02774334,0.03094594,0.002736726
165,0.0003587916,0.0004973208,0.0001167638,0.000532964,1.44462E-05,0.0002719252,8.8037E-05,0.0070312,0.0001305224,0.01459136,0.001500465,0.007630864,0.004084197,0.003696134,0.001371198,0.001322204,6.625999E-07,6.332356E-05,6.928325E-05,0.0001974006,0.00186331,0.001510119,1.684647E-09,0.0001967968,2.728731E-05,0.0004904783,0.001647282,1.026353E-09,0.000185784,0.003881561,0.002207043,0.0008170505,0.002841198,0.005259693,0.01601994,0.0005926444,0.002225774,0.0004563236,0.005984619,0.01343184,0.002422349,0.01046147,0.0002510737,0.001545243,0.009569409,0.0001188035,0.0004386298,0.0005903299,5.82249E-05,0.01612734,0.01249237,0.005534734,0.0009229065,3.263483E-07,0.01820539,0.002536116,0.000511574,0.01359566,0.1201282,0.07797775,0.09358878,0.02644547,0.03147417,0.00288329
166,0.0003576633,0.0004928933,0.0001149629,0.0005338374,1.445371E-05,0.0002698217,8.825106E-05,0.007077529,0.0001308478,0.01475126,0.001495737,0.007574976,0.003816674,0.003708881,0.001369741,0.001310077,6.846062E-07,6.245617E-05,6.975813E-05,0.0002004447,0.001855496,0.001503195,1.68988E-09,0.0001941138,2.782326E-05,0.000492054,0.001657048,8.651471E-10,0.0001702227,0.003810924,0.002194345,0.0008249449,0.002894487,0.004915802,0.01505602,0.0005824795,0.0022525,0.0004579418,0.005618302,0.01308122,0.002292038,0.01007397,0.0002512773,0.001542283,0.009648264,0.0001222853,0.0004362864,0.000539412,7.453795E-05,0.01591093,0.01235797,0.005066582,0.0009678022,2.869063E-07,0.01708474,0.002472629,0.0005286406,0.01479402,0.1212007,0.07580036,0.09492153,0.02501758,0.03125593,0.002998151
167,0.0003572611,0.0004872431,0.0001140728,0.0005343447,1.446251E-05,0.0002705438,8.834386E-05,0.007083728,0.0001333382,0.01478729,0.001500803,0.007509813,0.003857288,0.003672208,0.001370317,0.001260196,8.634815E-07,5.684858E-05,6.847028E-05,0.0002035482,0.001845208,0.001507034,1.686E-09,0.0001936306,2.827611E-05,0.0004944752,0.001671712,8.757348E-10,0.0001523928,0.003742314,0.002175851,0.0008335939,0.00294652,0.004865173,0.01491996,0.0005773723,0.002253476,0.0004634987,0.005589722,0.01284822,0.002272971,0.009856221,0.0002512955,0.001543685,0.009752515,0.0001255955,0.00043879,0.0005249884,9.27892E-05,0.01545537,0.01230247,0.004630102,0.001002285,2.775101E-07,0.01738972,0.002472725,0.0005390177,0.01612792,0.1230236,0.07371835,0.0965767,0.02501784,0.03136877,0.003039159
168,0.0003273408,0.0005395379,0.0001427511,0.0005346723,1.439702E-05,0.0003197974,8.829063E-05,0.007081348,0.0001368241,0.01483453,0.001511186,0.007497143,0.004033706,0.003393451,0.001243676,0.001476851,9.6857E-07,7.740251E-05,6.722496E-05,0.0002009761,0.001668913,0.001356922,1.695152E-09,0.000268282,3.072925E-05,0.0004964118,0.001688336,1.080248E-09,6.486599E-05,0.00337227,0.002127653,0.0006024938,0.002983007,0.005016595,0.01530211,0.0005815119,0.002244904,0.000469278,0.00579664,0.01295326,0.002327772,0.009908035,0.0003539482,0.001543271,0.009835661,0.0001277107,0.0004409993,0.0005501988,0.00011184,0.01473304,0.01262236,0.004214161,0.001042798,2.934969E-07,0.01820141,0.0024936,0.000544408,0.01811494,0.1177453,0.1011872,0.09943356,0.0261855,0.03170732,0.002986938
169,0.0003278115,0.0005358517,0.0001420468,0.0005350154,1.44019E-05,0.0003229056,8.822479E-05,0.007083053,0.0001403222,0.01491933,0.001526239,0.00750579,0.004266257,0.003353738,0.001246278,0.001386895,1.051634E-06,9.307407E-05,6.676435E-05,0.000197078,0.001662725,0.001364001,1.694954E-09,0.000268192,3.161621E-05,0.0004973323,0.001687342,1.095178E-09,6.854382E-05,0.003386255,0.002108054,0.0006095998,0.002996235,0.005252219,0.0158437,0.0005888295,0.00223475,0.0004667337,0.006007243,0.01314474,0.002413209,0.01007678,0.0003508242,0.001543294,0.009765982,0.0001288669,0.0004416677,0.0005906705,0.0001216483,0.01280054,0.01259265,0.003645643,0.001085401,3.180946E-07,0.01888508,0.002520459,0.0005493105,0.01764407,0.118021,0.1026667,0.09907441,0.02754518,0.03203179,0.002867445
170,0.00032839,0.0005332861,0.000142173,0.0005355254,1.44057E-05,0.0003247552,8.827715E-05,0.007086099,0.0001433135,0.01499587,0.001540006,0.007518258,0.004535608,0.00332951,0.001232805,0.001370176,1.080193E-06,0.0001060584,6.72532E-05,0.0001869932,0.001638642,0.00133057,1.647868E-09,0.0002664416,3.154494E-05,0.0004965662,0.0016386,8.820741E-10,6.595787E-05,0.003369584,0.002084098,0.000603979,0.002933217,0.005435695,0.01614859,0.0005966454,0.002237691,0.0004567132,0.006062855,0.0131014,0.002513099,0.01023987,0.0003473141,0.001543278,0.009523794,0.0001260287,0.0004384246,0.0006317337,0.0001202765,0.01244533,0.01308068,0.003142319,0.001130502,3.373441E-07,0.01901187,0.00255029,0.0005559891,0.01543745,0.1160468,0.1030968,0.0959512,0.02880823,0.03181374,0.002719103
171,0.0003258839,0.0005322326,0.0001418581,0.00053617,1.44085E-05,0.000324062,8.843733E-05,0.007096665,0.0001460181,0.01509987,0.001556949,0.007534553,0.004788556,0.003302622,0.001210029,0.001362646,1.106038E-06,0.0001183061,6.687278E-05,0.0001749599,0.001608053,0.00129146,1.57981E-09,0.0002637992,3.105809E-05,0.0004951028,0.001575073,7.1336E-10,6.239486E-05,0.003344965,0.002050379,0.0005902826,0.002835201,0.005647897,0.01660563,0.000604148,0.00224177,0.0004432927,0.005987797,0.01296396,0.002606433,0.01042651,0.0003435288,0.001542723,0.009217381,0.0001213446,0.0004324128,0.0006735164,0.0001126901,0.01336221,0.01452591,0.002817112,0.001202486,3.541401E-07,0.01911319,0.002582108,0.0005561203,0.0128983,0.114284,0.103129,0.09236629,0.02973602,0.03111282,0.002585026
172,0.000323712,0.0005313584,0.0001408022,0.0005367475,1.441058E-05,0.0003179256,8.854757E-05,0.007113133,0.0001488199,0.01523295,0.00157367,0.007562807,0.004831457,0.00328064,0.001202973,0.001372008,1.125087E-06,0.0001292635,6.619203E-05,0.0001680383,0.001589346,0.001269442,1.537103E-09,0.0002618966,3.088662E-05,0.0004937444,0.001524076,6.898107E-10,6.218597E-05,0.00335354,0.002020421,0.0005791759,0.00274627,0.005857536,0.0170646,0.00061146,0.002240813,0.0004301328,0.005933924,0.01296792,0.002695241,0.01062676,0.0003396391,0.001540314,0.009024615,0.0001170018,0.000429521,0.0007049717,9.930767E-05,0.01679948,0.01900693,0.002888699,0.001432602,3.763292E-07,0.01952328,0.002603761,0.0005469428,0.01098092,0.112651,0.1024249,0.09084251,0.03022553,0.03062212,0.002485519
173,0.0003253829,0.0005310983,0.0001404677,0.0005371606,1.441251E-05,0.0003140563,8.855142E-05,0.007131053,0.0001511765,0.01537545,0.001591008,0.007580671,0.004925239,0.003274962,0.001209946,0.001202695,1.14132E-06,0.0001394654,6.654612E-05,0.0001667587,0.001581278,0.001274,1.539031E-09,0.0002591015,3.130154E-05,0.0004927045,0.001507729,9.409221E-10,6.659354E-05,0.003376011,0.001997225,0.0005729427,0.002684926,0.005997329,0.0175059,0.0006187457,0.002240787,0.0004264604,0.006113952,0.01311283,0.002742364,0.01078342,0.0003361625,0.001536859,0.00899654,0.0001133727,0.0004292123,0.0007345491,8.661972E-05,0.01617666,0.0185285,0.002507842,0.001331516,3.987971E-07,0.02002515,0.002616897,0.0005345754,0.01010909,0.110784,0.1014382,0.08983919,0.03065225,0.03013353,0.002441814
174,0.0003289509,0.0005344248,0.0001406924,0.0005375699,1.441498E-05,0.0003144292,8.857468E-05,0.007166231,0.0001539399,0.01562725,0.001611009,0.007636922,0.005082298,0.003271003,0.001221252,0.001058606,1.131687E-06,0.0001467772,6.712917E-05,0.0001697893,0.001580768,0.001292899,1.565421E-09,0.0002556595,3.209109E-05,0.0004920312,0.001519701,1.164583E-09,7.08699E-05,0.00340346,0.001978911,0.0005704148,0.002660481,0.005972248,0.01775963,0.0006225542,0.002242632,0.000429939,0.006349108,0.01330251,0.002739893,0.01091192,0.0003330609,0.001533645,0.008988478,0.0001115433,0.0004280193,0.0007531632,7.779411E-05,0.01568086,0.01784577,0.002296274,0.001196255,4.153943E-07,0.02048482,0.002616432,0.0005245864,0.01000515,0.1099461,0.1014391,0.08922745,0.03052092,0.02996363,0.002468018
175,0.0003300114,0.0005337638,0.0001393013,0.0005380497,1.441997E-05,0.0003123037,8.86485E-05,0.007203093,0.0001558226,0.01575384,0.001625198,0.007649818,0.00501752,0.003299636,0.001230428,0.00101473,1.081914E-06,0.0001414567,6.731301E-05,0.0001757567,0.001593312,0.001321582,1.62593E-09,0.000253704,3.306464E-05,0.000492003,0.001543107,1.261242E-09,7.43729E-05,0.00344292,0.001965936,0.0005722634,0.002663413,0.005728199,0.01757825,0.0006173598,0.002245565,0.0004354563,0.006366193,0.01342975,0.002660776,0.01097777,0.0003302442,0.001531226,0.009025518,0.0001111308,0.0004297445,0.0007292664,7.406009E-05,0.01573248,0.01713443,0.002225759,0.001121533,3.943111E-07,0.02000554,0.002607009,0.0005202558,0.01041128,0.1106135,0.1028754,0.08938238,0.02976226,0.03022891,0.002560297
176,0.0003284144,0.0005291093,0.0001368351,0.0005386803,1.442602E-05,0.0003095932,8.874156E-05,0.007241118,0.0001573379,0.01585011,0.001631423,0.007652558,0.004702166,0.003346439,0.00123581,0.0009443031,9.950181E-07,0.0001281919,6.750615E-05,0.0001816097,0.001606243,0.00134727,1.696762E-09,0.0002524397,3.409068E-05,0.0004926363,0.001569822,1.252856E-09,7.565293E-05,0.003474195,0.001958199,0.0005791734,0.002690626,0.005425242,0.01707347,0.0006066345,0.002253758,0.0004408275,0.006162398,0.01343428,0.002558008,0.01093418,0.0003278779,0.001530435,0.009080266,0.0001123869,0.0004316359,0.0006719368,7.341144E-05,0.01568286,0.01382557,0.00195055,0.0009728846,3.663384E-07,0.01920678,0.002555488,0.0005206065,0.01130213,0.1125477,0.1048684,0.09018475,0.0286197,0.03081326,0.002678922
177,0.0003282271,0.0005253209,0.0001350985,0.0005392447,1.443309E-05,0.0003092202,8.884386E-05,0.007278096,0.0001584731,0.01598617,0.001639972,0.007639667,0.004415982,0.003392222,0.001243562,0.0008567451,9.342654E-07,7.054068E-05,6.83422E-05,0.0001855425,0.001615521,0.001360992,1.742386E-09,0.0002490623,3.485051E-05,0.0004938506,0.001588534,1.093527E-09,7.116691E-05,0.003461099,0.001955911,0.0005892928,0.002737277,0.005087384,0.01615096,0.0005949902,0.002275392,0.0004464893,0.005886073,0.01315493,0.002434975,0.01057861,0.0003258614,0.001529622,0.009163842,0.0001151439,0.0004341546,0.0006111895,7.240053E-05,0.01363117,0.01066697,0.001585352,0.0007790383,3.270059E-07,0.01811911,0.00250212,0.0005286626,0.01254837,0.114806,0.1027022,0.09147901,0.02714466,0.03083648,0.002796054
178,0.0003283166,0.0005216842,0.0001338962,0.0005397669,1.444125E-05,0.0003097268,8.892943E-05,0.007313746,0.0001602398,0.0161157,0.001650848,0.007638298,0.004107424,0.0034165,0.001251495,0.0008062793,9.135517E-07,5.693427E-05,6.841581E-05,0.0001881989,0.001620422,0.001363981,1.766516E-09,0.000247398,3.504838E-05,0.0004955476,0.001590659,8.788196E-10,6.455519E-05,0.003390907,0.001954485,0.0006009357,0.002789422,0.004767761,0.01516521,0.0005836788,0.002292999,0.0004531434,0.005647121,0.01270976,0.002325242,0.01015089,0.0003240524,0.001526289,0.00930132,0.000118374,0.0004382234,0.0005624524,7.049129E-05,0.01069657,0.008092501,0.001297144,0.0006136053,2.871988E-07,0.01714374,0.002475405,0.0005417578,0.01399167,0.1172693,0.09453659,0.09336417,0.02566753,0.0298729,0.002888768
179,0.0003268053,0.0005167268,0.0001324209,0.0005401453,1.444922E-05,0.0003087975,8.891941E-05,0.007339963,0.000162537,0.01618782,0.001659504,0.007646586,0.004080672,0.003381979,0.001256005,0.0007643256,9.006918E-07,6.241662E-05,6.738031E-05,0.0001911349,0.001619987,0.001379112,1.767867E-09,0.0002481994,3.544753E-05,0.0004975536,0.001604199,9.894052E-10,5.863374E-05,0.003352002,0.001939248,0.0006119324,0.00283631,0.004785526,0.01507321,0.0005797477,0.002277096,0.0004612212,0.005721388,0.01246853,0.002324228,0.009947142,0.0003216335,0.001526189,0.009435599,0.0001211894,0.0004429666,0.0005534017,6.62875E-05,0.009179699,0.006385077,0.001139883,0.0004939485,2.798531E-07,0.01743188,0.00248513,0.0005467272,0.01540993,0.1203406,0.09021901,0.09510398,0.02594912,0.02970239,0.002922366
180,0.0002891369,0.000580657,0.0001291572,0.0005404445,1.994812E-05,0.0002644721,8.881703E-05,0.007359859,0.000165209,0.01627015,0.001670574,0.007662005,0.004163067,0.002384017,0.0009117324,0.000735774,8.225624E-07,6.180961E-05,6.689138E-05,0.0001914186,0.001933592,0.001326104,1.778952E-09,0.0002010632,2.810028E-05,0.0004995144,0.001623568,1.226588E-09,3.702115E-05,0.00311935,0.002199368,0.0006244664,0.002880371,0.004951522,0.0154317,0.0005830142,0.002247302,0.0004693044,0.00595672,0.01256564,0.002377632,0.009989569,0.0004094107,0.001801413,0.009539904,0.000123391,0.0004459151,0.0005782029,5.925823E-05,0.007684395,0.005223218,0.0009959177,0.0003873771,2.945575E-07,0.01814375,0.002509091,0.0005487002,0.0196829,0.1337517,0.07221547,0.1264791,0.02712218,0.02982581,0.002863469
181,0.0002900951,0.0005762812,0.000128746,0.0005407202,1.995387E-05,0.0002682793,8.867469E-05,0.007373321,0.0001679632,0.01635682,0.001684629,0.007680098,0.004316696,0.002391585,0.000924058,0.0006989194,7.718644E-07,6.756142E-05,6.663196E-05,0.000192023,0.001918496,0.00134642,1.78696E-09,0.0002024441,2.899674E-05,0.0005007655,0.001639023,1.325347E-09,4.04631E-05,0.003148483,0.002166015,0.000633963,0.002908309,0.00517116,0.0159375,0.0005894023,0.002221955,0.0004734583,0.006238166,0.01278751,0.002455387,0.01013315,0.0004035164,0.001784005,0.00959319,0.0001249004,0.0004479099,0.0006135677,5.303559E-05,0.007586281,0.004859718,0.001072396,0.0003600129,3.170879E-07,0.01888717,0.002536156,0.0005492215,0.0196747,0.1320706,0.07443906,0.1248831,0.0283388,0.03000243,0.002757465
182,0.0002909941,0.0005715112,0.0001281229,0.0005410952,1.995774E-05,0.0002711735,8.859233E-05,0.007383939,0.0001706101,0.01643863,0.001698757,0.007697708,0.004527996,0.002418251,0.0009279012,0.0007084326,7.262952E-07,7.084043E-05,6.650155E-05,0.0001901437,0.001897364,0.001350996,1.773806E-09,0.0002027118,2.982086E-05,0.0005004021,0.001627179,1.243461E-09,4.238018E-05,0.00317441,0.00213327,0.0006387913,0.002898195,0.005409995,0.01643603,0.0005965244,0.002211201,0.0004676309,0.006377675,0.01300123,0.002543205,0.01031091,0.0003974979,0.001761678,0.00949686,0.0001244056,0.0004482373,0.0006517119,4.701138E-05,0.00688207,0.00473707,0.001152921,0.0003338899,3.418054E-07,0.01932309,0.002566694,0.0005485605,0.01832412,0.1285513,0.0766535,0.1208116,0.02930547,0.03014916,0.002640629
183,0.0002901634,0.0005668932,0.0001273536,0.0005415352,1.996007E-05,0.0002719722,8.856533E-05,0.007395641,0.0001731654,0.01653006,0.001714547,0.007714869,0.00471525,0.002454411,0.0009281938,0.0006553618,6.722558E-07,7.597214E-05,6.626693E-05,0.000187342,0.001868565,0.001336243,1.725976E-09,0.0002009438,3.040155E-05,0.000499166,0.001595368,1.075745E-09,4.258118E-05,0.003196607,0.002101939,0.0006375383,0.002841264,0.005655827,0.01689528,0.0006036569,0.002214252,0.0004581111,0.006420235,0.01315007,0.002631821,0.01046683,0.0003917091,0.001738071,0.009336615,0.000120926,0.0004477342,0.000688979,3.982983E-05,0.005525342,0.004239119,0.001142739,0.0003086802,3.671034E-07,0.01968563,0.002598274,0.0005423866,0.01616575,0.1252546,0.07806014,0.116585,0.02988939,0.03011918,0.002544843
184,0.0002886297,0.0005630405,0.0001268935,0.0005419431,1.996121E-05,0.0002706209,8.852538E-05,0.007409264,0.0001756845,0.01663537,0.001731561,0.007732233,0.004801784,0.002485075,0.0009313817,0.000647097,6.552548E-07,8.215126E-05,6.583799E-05,0.0001838038,0.001840734,0.001322291,1.689669E-09,0.0002003906,3.080632E-05,0.0004975359,0.001555715,9.723957E-10,4.267137E-05,0.003220562,0.002068345,0.0006313713,0.002760574,0.005875693,0.01731056,0.0006105304,0.002216905,0.0004484527,0.006509884,0.01329535,0.002700052,0.01061605,0.0003861192,0.001714603,0.009248939,0.0001161639,0.000448592,0.0007198763,3.297564E-05,0.005021478,0.002524347,0.001051991,0.0002676682,3.923015E-07,0.02011966,0.002628756,0.0005300624,0.01394814,0.1218159,0.07859045,0.1130746,0.0301918,0.02989485,0.002467421
