TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
349,0.02016786,0.04367557,0.02863728,0.01111647,0.0123891,0.0383708,0.004241237,0.001664807,0.04175497,0.02509042,0.01636008,0.001399732,0.06383133,0.2230485,0.9914092,0.01207922,0.03198269,0.01269322,0.007866196,0.00843974,2.566493E-05,0.01117341,4.059173E-05,0.00448021,0.03500675,0.0006136803,0.002308258,0.000519108,0.005742625,2.526092E-05,0.005912326,0.0001914778,0.003407202,0.007231393,0.0001603843,0.00267386,0.0118137,0.008879818,0.003994889,0.006577087,0.02160252,0.03097662,0.08609483,0.02192121,0.0201834,0.08363723,0.3611125,0.01595592,0.3815568,0.001044996,0.01587377,0.1115546,0.03799085,0.1522939,0.02575624,0.1005477,0.5176826,0.01787633,0.1368375,0.08746129,0.02489219,0.01402495,0.1405446,0.08106171,0.1362417,1.819824,0.05639844,0.09232717,0.3282587,0.0795123,8.463149,9.936806,18.56713,16.36686,30.33564,9.543657,24.61646,55.39801
350,0.02016922,0.04366878,0.02863334,0.01110828,0.0123782,0.03827396,0.004282978,0.001681931,0.04185099,0.02513887,0.01629493,0.001399081,0.06399044,0.2255644,0.9961823,0.01218285,0.03206116,0.01296654,0.00782792,0.008452416,2.459691E-05,0.01132009,3.940143E-05,0.004944385,0.03503229,0.0005856066,0.002325376,0.000500115,0.00567432,2.419436E-05,0.005854322,0.0001930562,0.003407416,0.007102831,0.0001295347,0.002576309,0.01189698,0.008687391,0.003950512,0.006426372,0.0223624,0.03160302,0.08668934,0.0219051,0.01980059,0.08305479,0.360704,0.01644563,0.3868678,0.001037896,0.01609414,0.1092778,0.03653603,0.1507598,0.02572489,0.09958145,0.52837,0.01577808,0.1331607,0.08713223,0.02639399,0.01489033,0.1487646,0.08265805,0.1364904,1.806462,0.04908779,0.09097782,0.3309968,0.07705265,8.638912,9.89244,18.29112,16.18678,29.92108,9.234678,24.07286,54.42109
351,0.0201617,0.04364861,0.02862943,0.01109868,0.01236702,0.03827478,0.004324796,0.001699378,0.04194217,0.02518644,0.01629323,0.001397696,0.06411611,0.2280902,1.000831,0.01228591,0.03213638,0.01328884,0.007798364,0.008499263,2.844647E-05,0.01182506,3.656475E-05,0.005211754,0.03507531,0.0005700392,0.002349526,0.0004921973,0.005633128,2.331659E-05,0.005836219,0.0001949816,0.003408158,0.006983373,0.0001311315,0.002595495,0.01202598,0.008505286,0.003894967,0.006273649,0.02296973,0.03213467,0.08725198,0.02191948,0.01942109,0.08289641,0.3636695,0.01684776,0.3916587,0.001031281,0.01630007,0.108141,0.03498336,0.1501772,0.02569561,0.09862255,0.5420903,0.0151126,0.148543,0.1022922,0.0321849,0.01716897,0.1580635,0.08467149,0.1365608,1.779306,0.04225137,0.0895277,0.3314428,0.0755772,8.745163,9.84035,17.94007,15.93115,29.76549,9.035227,23.93167,53.40079
352,0.02014865,0.04361646,0.02862549,0.01108765,0.01235556,0.03833733,0.004365155,0.001716283,0.04202622,0.0252333,0.01635844,0.001395288,0.06420018,0.2306396,1.005342,0.01238267,0.03221032,0.01361957,0.00777474,0.008569062,3.00983E-05,0.01233811,3.164966E-05,0.005329092,0.03511719,0.0005742896,0.002395553,0.0005016677,0.005717806,2.3157E-05,0.00582628,0.0001985535,0.003408311,0.006946729,0.0001837294,0.002789307,0.01217907,0.008362337,0.003862797,0.006183964,0.02344438,0.03258476,0.08778244,0.02193903,0.01921257,0.08434656,0.3679616,0.0171832,0.3947229,0.001024946,0.01648919,0.108087,0.03389906,0.149957,0.02566896,0.09774274,0.556199,0.01566642,0.1562299,0.1158866,0.03839677,0.01891322,0.1672583,0.08674315,0.1367005,1.744424,0.03903709,0.08781057,0.3306906,0.07424216,8.814398,9.777263,17.64522,15.68227,30.04736,9.515306,24.31863,52.89828
353,0.0201351,0.04357862,0.02862161,0.01107606,0.01234426,0.03840386,0.004402972,0.001731947,0.0421081,0.02528072,0.01644496,0.001393039,0.06431763,0.233291,1.010285,0.01247243,0.03228108,0.01391549,0.007757217,0.008641829,2.790546E-05,0.01286811,2.606659E-05,0.005263872,0.03514875,0.0005843161,0.002447449,0.0005130652,0.005819301,2.349242E-05,0.005813177,0.0002029544,0.003407403,0.006977184,0.0002267422,0.002927061,0.01233221,0.008240619,0.003861358,0.006177714,0.02353898,0.03285193,0.08804938,0.02195263,0.01927029,0.08642055,0.3712513,0.01728095,0.3950969,0.001018901,0.01666448,0.1082836,0.0337439,0.1494641,0.02564878,0.09738834,0.5673582,0.01721457,0.1549451,0.1269919,0.04433748,0.02002336,0.1745465,0.08868502,0.1368576,1.717154,0.03917404,0.08644062,0.330417,0.07287876,8.818751,9.702859,17.53519,15.53246,30.40836,10.13393,24.73101,53.51
354,0.02012307,0.04354131,0.02861743,0.01107003,0.01233488,0.03852395,0.004438086,0.00174694,0.04219976,0.02533305,0.01655622,0.001392959,0.06456478,0.2361182,1.0165,0.01254669,0.03234029,0.01377313,0.007783042,0.008732218,2.433723E-05,0.01327989,2.071248E-05,0.00487037,0.03517682,0.0005985171,0.002518618,0.0005264001,0.005936748,2.393088E-05,0.00580212,0.000207544,0.003407761,0.007046432,0.000236882,0.002974829,0.01251365,0.008135016,0.003879178,0.006227198,0.02288698,0.03243394,0.08777975,0.02197097,0.01941868,0.08643898,0.3718861,0.01693413,0.3927878,0.001013414,0.01683571,0.1088389,0.03420338,0.1497498,0.02564264,0.09789808,0.5562809,0.0205519,0.1374188,0.1302209,0.04689996,0.01983706,0.16741,0.08706174,0.1367797,1.718472,0.04125081,0.08656301,0.3286975,0.07221939,8.671109,9.729907,17.7128,15.52857,30.55837,10.72353,24.9235,54.47004
355,0.02011226,0.04351389,0.02861447,0.01106639,0.01232778,0.03867205,0.004465336,0.001759355,0.04230655,0.02539005,0.01664102,0.001394088,0.06490236,0.2391288,1.024476,0.01257831,0.03234074,0.01334227,0.007823366,0.008829748,1.860559E-05,0.01333048,1.516227E-05,0.004470581,0.03517283,0.0006096471,0.002588348,0.0005356384,0.006049096,2.421502E-05,0.005797516,0.000212039,0.003409272,0.00712046,0.0002342445,0.003041354,0.01268109,0.008041067,0.003905264,0.006294387,0.0220042,0.03166041,0.08742161,0.02199224,0.01951924,0.08441977,0.3708718,0.01640879,0.3895752,0.001008521,0.01698441,0.1097114,0.03489458,0.1495006,0.02565657,0.09886768,0.5376449,0.02393592,0.1009263,0.1184584,0.04194445,0.01755483,0.1551809,0.08400354,0.1338764,1.739085,0.04414823,0.08698178,0.3236142,0.07184455,8.47727,9.749523,18.03123,15.65104,30.56137,11.39085,24.93218,55.14066
356,0.02010554,0.04350128,0.02861338,0.01106528,0.0123241,0.03881176,0.004483265,0.001768191,0.04243368,0.02545376,0.01667577,0.001396266,0.06530366,0.2422345,1.033936,0.01257086,0.0322874,0.0128119,0.00785704,0.008904935,1.258666E-05,0.0131012,1.099021E-05,0.00411903,0.03509331,0.0006134227,0.002650574,0.0005386209,0.006133189,2.448157E-05,0.005804657,0.0002159307,0.003410686,0.007170254,0.0002117764,0.002941017,0.01277034,0.007949882,0.003941012,0.006373741,0.02104816,0.03058741,0.08713573,0.02198786,0.01953332,0.08164807,0.3672483,0.01580554,0.3844159,0.001003946,0.01708913,0.1104516,0.03575602,0.1482217,0.02568774,0.1001076,0.5172489,0.02373601,0.0764503,0.1047944,0.03650659,0.01527001,0.1412335,0.08032577,0.1286836,1.780405,0.04793257,0.08682395,0.3083307,0.07152864,8.198423,9.606543,18.32823,15.89069,30.86957,11.74157,25.32277,55.52552
357,0.02009699,0.04348322,0.02861372,0.0110647,0.01231965,0.03899014,0.004508638,0.001780062,0.04254945,0.02551713,0.01676428,0.001397556,0.06570028,0.2453812,1.042838,0.01259652,0.03227087,0.01226117,0.007874875,0.008996227,8.835351E-06,0.01277421,8.527991E-06,0.003808283,0.03492229,0.0006106125,0.002699909,0.0005376319,0.006179749,2.451666E-05,0.005799918,0.0002188063,0.003411255,0.007192578,0.0001716451,0.002696319,0.01268919,0.007839563,0.00398317,0.006464518,0.0200857,0.02936084,0.08674789,0.02188398,0.01963921,0.07873984,0.3604472,0.01519928,0.3768625,0.0009986587,0.0171934,0.111902,0.03672156,0.1483082,0.02570724,0.1012374,0.4963937,0.01958838,0.0592362,0.09210787,0.03157428,0.0131991,0.1271153,0.07650605,0.1244553,1.829784,0.05266888,0.08756795,0.2830425,0.07189305,7.814724,9.34787,18.60024,16.18474,31.15948,11.64053,25.63359,56.32294
358,0.02008349,0.04345938,0.02861583,0.01105916,0.01230949,0.03914152,0.004543531,0.001795165,0.04264922,0.02558029,0.01688147,0.001397289,0.06605712,0.2484711,1.05048,0.01267406,0.03231518,0.01206732,0.007871808,0.009086262,6.735031E-06,0.01236851,7.957594E-06,0.003606636,0.03484064,0.0006146869,0.002745577,0.0005420793,0.006259051,2.450942E-05,0.005811478,0.0002221689,0.003409469,0.007240606,0.000173736,0.002457803,0.01267658,0.007737271,0.00402798,0.006557973,0.01982743,0.02893142,0.0862108,0.02171326,0.01984056,0.07800096,0.3560581,0.01501878,0.3711338,0.000992559,0.01733494,0.1132904,0.037721,0.1494274,0.02570891,0.102134,0.4812577,0.0147189,0.05031,0.08649219,0.02880382,0.01197145,0.1223034,0.07642983,0.1229686,1.851491,0.05764296,0.0887929,0.2744445,0.07217795,7.610045,9.302732,18.7579,16.32148,31.40135,11.56358,25.96397,56.86531
359,0.02006757,0.04342972,0.02862071,0.01104855,0.0122952,0.03923791,0.004581686,0.00181111,0.04273563,0.02564071,0.01698097,0.001394024,0.06628121,0.251407,1.056503,0.01277605,0.03239037,0.01220811,0.007833738,0.009159115,5.554134E-06,0.01191961,7.846113E-06,0.003576873,0.03481469,0.0006148115,0.002777381,0.0005432412,0.00635112,2.449519E-05,0.005835173,0.0002263411,0.003400561,0.007302279,0.000231567,0.002581145,0.01278944,0.007651728,0.004070939,0.006628217,0.02009311,0.02923408,0.08623806,0.02162617,0.019974,0.07951983,0.3586082,0.01519039,0.3715172,0.0009867684,0.01748059,0.1138953,0.03841971,0.1498515,0.02569532,0.102103,0.4843017,0.01162481,0.04491398,0.08394261,0.02915524,0.01147658,0.1266744,0.07835672,0.1235263,1.839448,0.06110908,0.08902752,0.2786995,0.0717364,7.695351,9.361561,18.80553,16.32787,31.78334,11.20325,26.33321,57.36987
360,0.02005995,0.04340518,0.02862739,0.0110374,0.01227978,0.03919034,0.004620613,0.001826576,0.04282425,0.02569989,0.0170017,0.001390283,0.066443,0.2542742,1.06174,0.01288647,0.03247527,0.01240755,0.007803841,0.009166657,5.31513E-06,0.01163917,8.215387E-06,0.003588271,0.03480687,0.0006065501,0.002837777,0.0005381643,0.006439143,2.439889E-05,0.005847643,0.0002311861,0.003394069,0.007294077,0.0002296156,0.002725477,0.01296761,0.007680904,0.004093901,0.006609269,0.02053247,0.02983839,0.08664053,0.0215947,0.01985023,0.0804585,0.3614099,0.01546392,0.3751146,0.0009848721,0.01767191,0.1128464,0.03829238,0.1492805,0.02567581,0.101542,0.4929782,0.01142067,0.03909862,0.07962632,0.03130498,0.01139674,0.132724,0.08005479,0.1246808,1.826152,0.05953699,0.09069116,0.2860631,0.07130734,7.886535,9.423792,18.90848,16.3533,31.00513,9.814705,25.31506,57.96335
361,0.02007196,0.04340928,0.02863505,0.01102896,0.01226637,0.03889557,0.004656876,0.001838613,0.04293179,0.02575813,0.0168836,0.00138897,0.06663576,0.2571399,1.066949,0.01298966,0.03256205,0.01248874,0.007782253,0.009087021,5.218263E-06,0.01137089,9.341498E-06,0.003602311,0.0347441,0.000573369,0.002860847,0.0005122681,0.006391812,2.354186E-05,0.005801332,0.0002343364,0.003392947,0.007193847,0.0001833392,0.002640266,0.01304758,0.00768953,0.004063256,0.006491,0.02074026,0.03020643,0.08726754,0.02155751,0.01952107,0.07971417,0.3608807,0.01579936,0.3788028,0.0009838217,0.01789097,0.1099941,0.03734011,0.1466208,0.02565631,0.1007852,0.498439,0.01349414,0.03389259,0.06968928,0.03152385,0.01141117,0.1340902,0.07991439,0.1257531,1.837553,0.05373423,0.09135973,0.2855901,0.06993773,8.134307,9.301644,18.85716,16.41725,30.78919,9.04857,24.93004,56.29279
362,0.02009378,0.04343536,0.02864095,0.01102155,0.01225511,0.03845027,0.004689413,0.001847591,0.04305376,0.02581566,0.01667826,0.001389732,0.06687692,0.2600542,1.072469,0.01307115,0.03264863,0.01246274,0.007772415,0.008953648,6.415901E-06,0.01113903,1.171236E-05,0.003616051,0.03468991,0.000544483,0.002877115,0.0004901337,0.006311201,2.226388E-05,0.005716324,0.0002366423,0.003394833,0.007063637,0.0001480739,0.002536681,0.01313019,0.007678041,0.004003975,0.006328692,0.02083328,0.03064176,0.08801575,0.02152315,0.01911377,0.078018,0.3598038,0.0161045,0.3828628,0.0009826069,0.01812014,0.1062441,0.03603403,0.1425801,0.02563984,0.1000253,0.4995599,0.01695706,0.02861402,0.0575429,0.02859387,0.01117314,0.1320205,0.0788969,0.1264503,1.856811,0.04660627,0.09184425,0.2826803,0.06849849,8.367716,9.141949,18.75673,16.43565,30.84181,8.988483,24.83341,55.07322
363,0.02010555,0.04345605,0.02864567,0.01101165,0.01224409,0.03809517,0.004725195,0.001858955,0.04317293,0.02587337,0.01648231,0.001390326,0.06712387,0.2630042,1.078045,0.01314094,0.03273555,0.01254041,0.007768256,0.008845696,1.06817E-05,0.01106661,1.489223E-05,0.003640465,0.03466576,0.0005209037,0.002885906,0.0004729758,0.006213297,2.059417E-05,0.005597635,0.0002387512,0.003398567,0.006936047,0.0001318134,0.002479643,0.01322837,0.007661816,0.003929031,0.006154534,0.02121809,0.03116017,0.08879337,0.02148478,0.0186618,0.07584465,0.3599023,0.01642488,0.387861,0.0009808686,0.01834374,0.1026608,0.03459065,0.1393302,0.02562468,0.09926141,0.5040876,0.02049296,0.04090969,0.05458038,0.02954297,0.01237582,0.1352215,0.07943479,0.127753,1.859089,0.03960089,0.09298812,0.2838801,0.06769135,8.539395,9.07516,18.62635,16.34865,31.0378,9.03415,24.86576,54.7025
364,0.02009799,0.04344357,0.02864909,0.01099948,0.0122316,0.03800014,0.004763483,0.001872824,0.0432732,0.02593104,0.01646878,0.001388172,0.06727869,0.2659559,1.083123,0.01322952,0.03282222,0.01274563,0.007770087,0.008838532,1.585577E-05,0.01129984,1.848114E-05,0.003723993,0.03466317,0.0005159867,0.002915765,0.0004746609,0.006208297,1.953642E-05,0.005533531,0.0002422262,0.003402478,0.006869296,0.0001628722,0.002591578,0.01340776,0.007681313,0.003863749,0.00601986,0.02155908,0.03162656,0.08945855,0.02148005,0.0183733,0.07643057,0.3628934,0.0166925,0.3913559,0.0009806247,0.01855567,0.1019815,0.03327895,0.1389738,0.02560864,0.09849011,0.5169497,0.02262663,0.0595639,0.0552477,0.03131096,0.01419654,0.142316,0.0810943,0.1294694,1.836704,0.03518554,0.09435508,0.2865019,0.06756075,8.656251,9.076466,18.50888,16.22467,31.48003,9.522103,25.31267,54.7705
365,0.02008409,0.04342043,0.02865108,0.01098699,0.01221917,0.03800045,0.00480021,0.001886772,0.04336851,0.02598983,0.01653197,0.001385758,0.06744694,0.2690078,1.088564,0.0133197,0.0329041,0.01296267,0.007779714,0.008866909,1.963E-05,0.01170094,1.997546E-05,0.003765467,0.03467616,0.0005260875,0.002968241,0.0004871081,0.006297829,1.920196E-05,0.005482789,0.000247149,0.00340646,0.006869655,0.000212003,0.002769675,0.01361786,0.007739417,0.003822798,0.005955742,0.0216215,0.03183386,0.08972579,0.02150876,0.01842621,0.07848175,0.3659985,0.01673515,0.3926432,0.0009817983,0.01876473,0.1023436,0.03261397,0.1394169,0.02559905,0.09824247,0.5285746,0.02112027,0.08072945,0.0522405,0.03214516,0.01575542,0.1492786,0.08267705,0.1309863,1.815381,0.03405922,0.09608999,0.290856,0.06773946,8.706546,9.119232,18.52579,16.17323,31.71121,10.10216,25.52456,55.62144
366,0.02007354,0.04340559,0.02865221,0.01098111,0.01221004,0.03805159,0.004829374,0.001898095,0.04347992,0.02605346,0.01660182,0.001386028,0.06775658,0.2723603,1.09601,0.01337118,0.03294297,0.01262317,0.007831812,0.008901584,1.970049E-05,0.01193826,1.703066E-05,0.003563001,0.0346797,0.0005432316,0.003049016,0.000503603,0.006419576,1.899723E-05,0.005404345,0.000252699,0.003412993,0.00690002,0.0002347886,0.002915523,0.01387314,0.007819857,0.003802845,0.005937909,0.02095813,0.03133678,0.08957327,0.0215493,0.01851876,0.07726355,0.3666578,0.01629542,0.390977,0.0009832851,0.01896629,0.1028824,0.03253437,0.1397814,0.02561094,0.09893741,0.517418,0.0166021,0.09378058,0.04519282,0.03118699,0.01589753,0.1412034,0.08044595,0.1299654,1.830993,0.03492678,0.09831814,0.2906832,0.06854729,8.626836,9.173717,18.74754,16.28695,31.73814,10.68877,25.54816,56.35686
367,0.02006818,0.04339923,0.0286527,0.01097849,0.01220361,0.03810984,0.004852147,0.00190659,0.04359879,0.02612008,0.01664605,0.001387221,0.06811759,0.2758839,1.104424,0.013409,0.03295311,0.01210823,0.007887695,0.00893033,1.552525E-05,0.0119125,1.210444E-05,0.003248441,0.03457995,0.000553108,0.003130726,0.00051321,0.006524403,2.01032E-05,0.005366895,0.000257696,0.003419446,0.006913478,0.0002165819,0.002821394,0.01399708,0.007906752,0.003817249,0.005969484,0.02008964,0.0303253,0.08928704,0.02153507,0.01854991,0.07476238,0.3631646,0.01569697,0.3859205,0.0009851728,0.01912413,0.1032348,0.03306825,0.1391636,0.02563002,0.09992439,0.4998032,0.01348248,0.08377548,0.03292428,0.02711727,0.01397335,0.1288105,0.07694736,0.1273548,1.874999,0.03749453,0.09998007,0.2762561,0.06960631,8.37149,9.011772,19.00899,16.56518,32.04635,10.94484,25.81321,56.79427
368,0.02006877,0.04342188,0.02865306,0.01097797,0.01220224,0.03811323,0.00485248,0.001907314,0.04375657,0.02619788,0.01659285,0.001390427,0.06855706,0.2795714,1.115372,0.01335817,0.03286253,0.01159665,0.0079345,0.008913182,1.264725E-05,0.01180624,8.296819E-06,0.002979613,0.03447647,0.0005621088,0.003209046,0.0005192349,0.006618155,2.09471E-05,0.005312769,0.000262638,0.003426985,0.006922378,0.0002071735,0.002770386,0.01414315,0.0079971,0.003844171,0.006013403,0.0192,0.02922578,0.0891572,0.02152869,0.01840916,0.07202458,0.3587985,0.0150721,0.3802145,0.0009873665,0.01924582,0.102847,0.03383872,0.1364424,0.0256802,0.1013137,0.4817498,0.01217065,0.07208695,0.02424378,0.02248725,0.01181775,0.1161089,0.07321586,0.122499,1.930992,0.04072206,0.1007015,0.2620391,0.07051619,8.079553,8.823746,19.29219,16.89906,31.84473,11.00916,25.40803,57.35233
369,0.02006452,0.04342889,0.02865386,0.01097698,0.01219771,0.03819856,0.004869348,0.001914508,0.04388888,0.02627273,0.0166363,0.001391797,0.06896399,0.2832556,1.125025,0.01337408,0.03284012,0.01108977,0.007965237,0.008945704,1.136726E-05,0.01156015,7.458847E-06,0.00279627,0.03425026,0.0005557277,0.003270388,0.0005165769,0.006666384,2.198068E-05,0.005307306,0.0002664537,0.003432701,0.006901924,0.0001656239,0.002545373,0.01406288,0.008054478,0.003886671,0.006076101,0.0183215,0.02802716,0.08882067,0.02140734,0.01842478,0.06929114,0.3519873,0.01445225,0.3728083,0.0009887761,0.01936707,0.1037126,0.03475113,0.1358539,0.02570528,0.102423,0.4631701,0.01222445,0.06282709,0.01955627,0.0187696,0.0100257,0.1039817,0.06951306,0.1194282,1.992356,0.04481415,0.1021592,0.2389643,0.07197443,7.701109,8.500445,19.42426,17.25031,32.02177,11.04665,25.58983,56.99313
370,0.02005216,0.04342144,0.02865521,0.01097005,0.01218674,0.03831337,0.004903667,0.001928422,0.04399778,0.02634575,0.01675287,0.0013905,0.06928159,0.2867773,1.132597,0.01346276,0.03290132,0.01106641,0.007957621,0.009014836,1.173945E-05,0.01133083,1.087946E-05,0.002671302,0.034122,0.0005636413,0.003323846,0.0005239071,0.006771198,2.242542E-05,0.00524316,0.0002712951,0.003437541,0.00693654,0.0001887201,0.00241253,0.01410315,0.008114113,0.003926431,0.006137642,0.01829949,0.02781472,0.08842523,0.02124268,0.01859965,0.07009419,0.3487481,0.01437134,0.368114,0.0009889835,0.01953742,0.1051077,0.03557431,0.1372081,0.02570138,0.1030725,0.4582717,0.01244403,0.0686486,0.02195559,0.01859463,0.009587776,0.1036265,0.07005455,0.1202142,2.005798,0.0490667,0.1043231,0.2348784,0.07339524,7.56655,8.484183,19.37504,17.33075,31.80431,10.66668,25.31816,57.00405
371,0.02003604,0.04340881,0.02865666,0.01096024,0.01217213,0.03842925,0.00494391,0.001944774,0.04409584,0.02641507,0.01688831,0.001386508,0.0694662,0.2901173,1.138525,0.01358066,0.03299055,0.01127397,0.007932144,0.009092136,1.217453E-05,0.01106388,1.319687E-05,0.002816569,0.03405905,0.0005680828,0.003376487,0.0005279435,0.006906289,2.324548E-05,0.005270182,0.0002772176,0.00343879,0.006988837,0.000259203,0.002655496,0.01429348,0.008188055,0.003969378,0.006184333,0.018764,0.028226,0.08856271,0.02116604,0.01878219,0.07239653,0.3518299,0.01459388,0.3690608,0.0009896619,0.01971767,0.1064491,0.03615041,0.1387818,0.02568008,0.1027715,0.4662224,0.01254362,0.07488789,0.02618846,0.01905396,0.01002521,0.1094855,0.07218664,0.122069,1.984731,0.05200731,0.1056259,0.2419086,0.07437723,7.687902,8.591535,19.16702,17.23708,31.13886,10.08238,24.69227,56.48185
372,0.02002904,0.04339898,0.02865736,0.0109509,0.01215705,0.03841691,0.004984814,0.001963314,0.04419805,0.02648199,0.01693545,0.001382574,0.06960008,0.2933564,1.143711,0.01370798,0.03308729,0.01150943,0.007954148,0.009089979,1.287669E-05,0.0107411,1.502255E-05,0.002932959,0.03399951,0.0005526795,0.003463937,0.0005165747,0.006880249,2.347477E-05,0.005266821,0.0002819755,0.003440491,0.006930205,0.0002345551,0.00273611,0.01439195,0.008074242,0.003983425,0.006124213,0.01939593,0.02880039,0.08901408,0.02113134,0.01868718,0.07378172,0.3525929,0.01494538,0.372707,0.0009895135,0.01973757,0.1058916,0.03567776,0.1392354,0.02565091,0.101919,0.4769137,0.01253012,0.0788523,0.02842119,0.01865643,0.01097139,0.1159679,0.0735753,0.1240151,1.966428,0.04884344,0.1036642,0.2501653,0.07342472,7.899806,8.664099,18.838,17.08912,30.39799,9.148712,24.11094,55.22381
373,0.02003943,0.04341245,0.02865684,0.01094331,0.01214381,0.03817994,0.005023137,0.001979374,0.0443169,0.02654669,0.01684785,0.001380972,0.06977945,0.2966048,1.148983,0.01383046,0.03318426,0.01164651,0.007993048,0.009001604,1.369557E-05,0.01043506,1.751134E-05,0.003051147,0.03389177,0.0005146448,0.003507346,0.0004857561,0.006712251,2.245923E-05,0.005226474,0.0002844089,0.003443641,0.006795098,0.0001769831,0.002594763,0.01438095,0.007851723,0.003941448,0.005980259,0.01988349,0.02926744,0.08962987,0.02109026,0.01837061,0.07333085,0.3501005,0.01536778,0.3762143,0.0009881957,0.01971424,0.1035057,0.03446921,0.1375086,0.02561967,0.1009322,0.4841214,0.01290487,0.07991701,0.0303228,0.01750289,0.01185721,0.1187933,0.07352225,0.1254769,1.966278,0.0423334,0.09988487,0.2534244,0.07106764,8.157165,8.578564,18.45593,16.94936,29.91736,8.222589,23.84938,53.76882
