TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
273,0.0003159707,0.000417282,0.0001381083,0.001212691,1.785943E-05,0.002875305,0.0002336379,0.01039758,0.0009534325,0.03231664,0.003865138,0.008909552,0.004122398,0.003813226,0.001533892,0,0.0006063977,7.612364E-06,0.0001482684,8.298175E-05,0.000176345,0.001547482,0,0.001598884,1.516029E-09,0.0001688763,6.715621E-05,0.0004696633,0.001649305,0.0001484992,2.487246E-05,0.003566771,0.006554999,0.0005047438,0.002730187,0.005284733,0.01580149,0.0006038574,0.002393161,0.0004789369,0.006819539,0.01595342,0.002396495,0.01692647,0.0002887532,0.00737685,0.01006169,0.0001196041,0.0004268956,0.0005819618,6.934501E-05,0.006461509,0.01081783,0.002411183,0.0007949555,3.202975E-07,0.01697003,0.003489651,0.0004994083,0.0157421,0.111305,0.09892583,0.06646421,0.02617033,0.02952033,0.002822973
274,0.0003163184,0.0004172543,0.00013806,0.0012143,1.788213E-05,0.002876738,0.0002335535,0.01045433,0.0009609192,0.03252585,0.003881081,0.00890733,0.003896348,0.003825722,0.001542636,0,0.0005785369,7.423767E-06,7.850832E-05,8.159337E-05,0.0001769791,0.001546485,0,0.001592998,1.513468E-09,0.0001698571,6.682955E-05,0.0004722477,0.001641195,0.0001055765,2.188842E-05,0.003458069,0.006514944,0.0005098348,0.002785992,0.004968085,0.01487952,0.00059195,0.002395831,0.0004841252,0.006442005,0.01538714,0.00228674,0.01630297,0.000287152,0.007328683,0.01021959,0.0001233949,0.0004284957,0.0005305253,6.865674E-05,0.005255739,0.008631076,0.001771993,0.0006207038,2.784444E-07,0.01600424,0.003450061,0.0005156273,0.01753189,0.1132475,0.0897817,0.06782518,0.02481484,0.02845757,0.002925295
275,0.0003189053,0.0004186585,0.0001392515,0.001215636,1.790698E-05,0.002911097,0.0002332574,0.01050404,0.0009719478,0.03273464,0.003911194,0.008917399,0.004100549,0.003789431,0.001561293,0,0.0005400914,9.205926E-06,7.257284E-05,8.005791E-05,0.000175338,0.001544722,0,0.001605152,1.503284E-09,0.0001711885,6.660441E-05,0.0004743898,0.001646431,0.0001013407,1.925684E-05,0.003376834,0.006426825,0.0005143128,0.002833146,0.004938842,0.01458322,0.0005835026,0.002365591,0.0004904738,0.00646097,0.0149141,0.002262236,0.01592185,0.0002845161,0.007292349,0.01036204,0.0001269347,0.0004310545,0.0005216175,6.753901E-05,0.005062264,0.009031923,0.001651924,0.0006211292,2.721813E-07,0.01616807,0.003470109,0.0005269352,0.01934954,0.1157246,0.08456469,0.06930362,0.02443042,0.02823591,0.002960687
276,0.0003289566,0.0003131191,0.0001215672,0.001216747,1.992113E-05,0.003040814,0.0002326386,0.01053596,0.0009855962,0.03292952,0.003949148,0.008932305,0.004401325,0.005064911,0.00243864,0,0.0004705629,1.065381E-05,0.0001021263,7.914377E-05,0.000173396,0.001362951,0,0.001302217,1.514617E-09,0.0002522554,0.0001295061,0.0004746486,0.0016634,0.0001873593,1.454756E-05,0.003079366,0.007024347,0.0006134466,0.002874333,0.005067481,0.01486789,0.0005833454,0.00233037,0.0004954255,0.00669754,0.01488138,0.002290291,0.01594397,0.0002129773,0.008942098,0.01039125,0.0001295836,0.000430609,0.0005523093,6.492509E-05,0.00583555,0.01174781,0.001907493,0.0007415849,2.908546E-07,0.01680361,0.003505926,0.0005326057,0.01536941,0.1249164,0.09964909,0.06912552,0.02519207,0.02867833,0.002915155
277,0.0003317767,0.0003149449,0.0001223681,0.001217877,1.993963E-05,0.003087384,0.0002319835,0.01054984,0.001000352,0.03306776,0.003979768,0.00894987,0.004687205,0.004975502,0.002422372,0,0.000446383,1.311744E-05,0.0001655709,7.887684E-05,0.0001707187,0.001364076,0,0.00132016,1.507395E-09,0.0002508973,0.0001282297,0.0004733056,0.001671241,0.0002122469,1.629205E-05,0.003096676,0.006927273,0.0006146989,0.00287934,0.005287514,0.0153595,0.0005878209,0.002305096,0.0004927763,0.00693807,0.01506381,0.002349121,0.0161795,0.0002120351,0.008826779,0.01034656,0.0001300287,0.0004305535,0.0005949587,5.929978E-05,0.00645898,0.01449678,0.002096992,0.0008538197,3.168706E-07,0.01737774,0.003544889,0.0005362389,0.01490921,0.1231838,0.103289,0.06899533,0.02624623,0.02924198,0.002817227
278,0.0003312856,0.0003179457,0.0001239389,0.001219498,1.995531E-05,0.003109397,0.0002317311,0.01056482,0.001015255,0.03322684,0.004015421,0.008968757,0.004942068,0.004883517,0.002365628,0,0.0004101232,1.164323E-05,0.0001699136,7.922528E-05,0.0001652462,0.001354919,0,0.001311629,1.453549E-09,0.0002488309,0.000125604,0.0004709229,0.001644258,0.0001793331,1.642585E-05,0.003100551,0.006821727,0.0006081929,0.002816814,0.005459848,0.01574179,0.0005935314,0.002296853,0.0004812224,0.006953071,0.01521413,0.002420744,0.01649274,0.0002116865,0.008695386,0.01008307,0.0001262763,0.0004267871,0.0006357832,5.2218E-05,0.00634089,0.01501324,0.001965826,0.0008563889,3.354867E-07,0.017561,0.00359032,0.0005405027,0.01300018,0.1196015,0.1065477,0.06720091,0.02725586,0.02958051,0.002690729
279,0.0003273988,0.0003213533,0.0001252807,0.001221527,1.996946E-05,0.00310276,0.0002318308,0.01058453,0.001029377,0.03340466,0.004050189,0.008986778,0.005182382,0.004798742,0.002296635,0,0.0004106006,1.038497E-05,0.0001491489,7.924172E-05,0.0001551432,0.00133258,0,0.001280448,1.353412E-09,0.0002446698,0.0001216482,0.0004684514,0.00158692,0.0001362137,1.544084E-05,0.003081389,0.006684809,0.0005912344,0.002709368,0.005662163,0.01617786,0.0005993489,0.002302362,0.0004658677,0.006802468,0.01518127,0.002496136,0.01676902,0.0002116371,0.008564709,0.009713016,0.0001200008,0.0004199051,0.000673015,4.611104E-05,0.006559642,0.01550351,0.002037559,0.0009904074,3.521115E-07,0.01768772,0.003641867,0.0005420247,0.01062147,0.1141936,0.1075158,0.06415638,0.0281548,0.02933951,0.002581489
280,0.0003269145,0.0003257388,0.0001271093,0.001223363,1.998287E-05,0.003088041,0.0002317888,0.01061075,0.001044523,0.03366545,0.004089256,0.009016128,0.005294605,0.004726528,0.002256787,0,0.0003928461,9.09575E-06,0.0001491586,7.904824E-05,0.0001475348,0.001315935,0,0.001257915,1.268016E-09,0.0002399453,0.0001178284,0.0004663219,0.001532392,0.0001189625,1.510699E-05,0.003083651,0.006562361,0.000573021,0.002599972,0.005794778,0.01664733,0.0006051134,0.00231196,0.0004521426,0.006719147,0.01526688,0.002527569,0.01711249,0.0002117687,0.008436876,0.009481099,0.0001133079,0.0004165555,0.000705244,4.134118E-05,0.005185745,0.01223879,0.001588166,0.0008720412,3.74216E-07,0.01809706,0.003677772,0.0005363451,0.008526106,0.1094776,0.1083548,0.06257521,0.02869162,0.02905371,0.002493514
281,0.0003269654,0.0003290133,0.000127719,0.001224751,1.999604E-05,0.003041265,0.0002314407,0.01063365,0.001058691,0.03387043,0.004134499,0.009028376,0.005307982,0.004654023,0.002236264,0,0.0002989731,9.02109E-06,0.0001694511,7.874675E-05,0.0001455485,0.001312451,0,0.001263513,1.219021E-09,0.0002354678,0.0001152027,0.0004646205,0.001514553,0.000149642,1.643075E-05,0.003108591,0.00646198,0.0005593514,0.00251803,0.005949985,0.01708163,0.0006110433,0.002316183,0.0004445871,0.006881454,0.01549301,0.002575927,0.01741998,0.000211912,0.008310573,0.009455097,0.0001073285,0.0004169088,0.0007333922,3.821114E-05,0.004553817,0.01171118,0.001394916,0.0006718508,3.981884E-07,0.01858769,0.00371052,0.0005233565,0.007393167,0.1048981,0.1085089,0.06178362,0.02905421,0.02890776,0.002449998
282,0.0003265804,0.0003328857,0.0001284707,0.001226062,2.001043E-05,0.003014034,0.0002311103,0.01067972,0.00107501,0.03423829,0.004169414,0.009081366,0.005441427,0.00457724,0.002216593,0,0.0002570765,7.819238E-06,0.00016716,7.905252E-05,0.0001470399,0.001317628,0,0.001288851,1.224486E-09,0.0002327878,0.00011351,0.000463331,0.001521468,0.0001856156,1.777551E-05,0.003139875,0.006375467,0.0005511024,0.002481821,0.005915973,0.01714709,0.0006125792,0.002316079,0.0004473865,0.007131123,0.01567305,0.002549597,0.01755586,0.0002121262,0.008191688,0.009505726,0.0001038664,0.0004180108,0.0007458844,3.494674E-05,0.003919123,0.01051434,0.00133955,0.0005619162,4.130522E-07,0.01886999,0.00371732,0.0005134397,0.00740082,0.1016129,0.1091438,0.06126742,0.02865643,0.02880675,0.002479467
283,0.0003262173,0.0003340474,0.0001285846,0.001227741,2.003313E-05,0.002992793,0.0002310509,0.01074544,0.001079728,0.03455413,0.004178127,0.009127978,0.005158239,0.004548927,0.002199994,0,0.000254972,5.842187E-06,0.0001371831,7.944632E-05,0.0001520672,0.001335075,0,0.001322501,1.279557E-09,0.0002323181,0.000112324,0.0004628901,0.001542356,0.0002004552,1.894402E-05,0.00318297,0.006317717,0.0005481006,0.002485148,0.00562932,0.0167604,0.0006049388,0.002321177,0.0004524037,0.007026209,0.01574056,0.002453326,0.01754608,0.0002126525,0.008084903,0.009588959,0.0001032908,0.0004210359,0.0006992671,3.206292E-05,0.003377366,0.008748045,0.001307055,0.0004812039,3.83375E-07,0.01820763,0.003672208,0.0005089655,0.008114965,0.1004873,0.1104515,0.06132448,0.02761172,0.02917759,0.002566795
284,0.0003267973,0.0003375585,0.0001299759,0.001229738,2.005965E-05,0.003003918,0.0002311742,0.01084356,0.001085654,0.03517995,0.004174973,0.009196519,0.004817834,0.004535973,0.002178088,0,0.0002466636,3.903274E-06,8.442545E-05,8.058911E-05,0.0001571482,0.001351686,0,0.001351564,1.350484E-09,0.0002323379,0.0001112802,0.000463166,0.001563634,0.0001926926,1.895265E-05,0.003207854,0.00628394,0.0005493922,0.002519426,0.005273662,0.01602556,0.0005940301,0.002335779,0.0004558945,0.006687597,0.01556447,0.002329505,0.01721468,0.0002133743,0.007990572,0.009634269,0.0001053506,0.0004215599,0.0006257928,3.232812E-05,0.002362978,0.00587526,0.001063644,0.0003456846,3.364559E-07,0.01712214,0.003594322,0.000511442,0.009265386,0.1010363,0.1107666,0.06183298,0.0262678,0.02946681,0.002671319
285,0.0003261142,0.0003391286,0.0001304024,0.001231734,2.00896E-05,0.002997217,0.0002312547,0.01092317,0.001088056,0.03548902,0.004176443,0.009130397,0.004271282,0.004522332,0.002154266,0,0.0002419353,2.964595E-06,5.39818E-05,8.207105E-05,0.0001628118,0.001364706,0,0.001375254,1.420397E-09,0.000233039,0.0001102183,0.0004640282,0.001582036,0.00017651,1.835074E-05,0.00321636,0.006265768,0.0005535685,0.002568084,0.00492602,0.0151593,0.0005831362,0.002355282,0.000457445,0.006245595,0.01526259,0.002202902,0.01666613,0.000214177,0.007896801,0.009697249,0.000108746,0.0004203318,0.0005656306,3.657336E-05,0.001429304,0.003652622,0.0007624661,0.0002383637,2.93704E-07,0.01601702,0.003493902,0.0005199303,0.01069909,0.1018021,0.1102755,0.06248073,0.02486047,0.02969096,0.00278256
286,0.0003261195,0.0003393914,0.0001306589,0.001233424,2.012161E-05,0.002998283,0.000231163,0.01097586,0.001094752,0.0355907,0.00419533,0.00907792,0.004004061,0.004476511,0.002138864,0,0.0002379373,3.606487E-06,4.562058E-05,8.195067E-05,0.0001653634,0.00137238,0,0.001389749,1.462143E-09,0.0002347891,0.0001083817,0.0004652313,0.001576825,0.0001408811,1.686781E-05,0.003161084,0.006229378,0.0005587675,0.002615826,0.004619159,0.01427653,0.0005718784,0.002355254,0.0004618627,0.005934533,0.01478462,0.002102728,0.01597195,0.0002146324,0.007799778,0.009838725,0.0001123043,0.0004227706,0.0005252991,4.13694E-05,0.001120519,0.002949511,0.0006982536,0.000199139,2.565461E-07,0.01511403,0.003457045,0.0005330673,0.01203572,0.102868,0.1010138,0.06351895,0.02350544,0.02859087,0.002867493
287,0.0003267539,0.0003404761,0.0001313028,0.001234727,2.015296E-05,0.003008726,0.0002307517,0.01101762,0.001112072,0.0357182,0.004235131,0.009073992,0.004089439,0.00439372,0.002130555,0,0.0002515365,4.85539E-06,6.179261E-05,8.084976E-05,0.0001684471,0.001376414,0,0.001415936,1.482532E-09,0.000235804,0.0001069352,0.000466339,0.001589243,0.0001579105,1.576899E-05,0.00314884,0.00618125,0.0005635998,0.00266121,0.00461286,0.01424783,0.000567854,0.002340803,0.0004676869,0.00602663,0.01455648,0.002103271,0.01566552,0.0002146647,0.007729235,0.00995332,0.000115626,0.0004253873,0.0005311932,4.047253E-05,0.001474208,0.003461727,0.0008460736,0.0002072624,2.567222E-07,0.01547369,0.003483482,0.000539752,0.01348732,0.1047031,0.09882157,0.06453563,0.02382353,0.02866448,0.002890022
288,0.0003121673,0.0002514314,0.0001119335,0.001235804,1.855088E-05,0.002508487,0.000230082,0.01104376,0.001131412,0.03579785,0.00427025,0.009087798,0.004233715,0.004482272,0.001997279,0,0.0002486149,6.12343E-06,9.707562E-05,7.989752E-05,0.0001680841,0.001780522,0,0.002001795,1.495602E-09,0.0001959272,8.568027E-05,0.0004674377,0.001609285,0.0001943231,1.845616E-05,0.0035352,0.00574348,0.0004869735,0.002703387,0.00475911,0.01465691,0.0005701389,0.002323528,0.0004743164,0.006285616,0.01475518,0.002153435,0.01579442,0.0002484246,0.009708856,0.01007189,0.0001183248,0.0004278315,0.0005626716,3.462536E-05,0.00215893,0.004650849,0.001166885,0.0002488933,2.735879E-07,0.01625526,0.003526249,0.0005430129,0.01396359,0.06317312,0.08250546,0.05882765,0.02497938,0.02921335,0.002836745
289,0.000313429,0.0002525935,0.00011268,0.001236905,1.857409E-05,0.002559427,0.0002293793,0.01105847,0.001151768,0.03589898,0.004306531,0.009108529,0.004482256,0.004414108,0.001990111,0,0.0002642994,6.500401E-06,0.0001213071,7.957492E-05,0.0001657851,0.001761194,0,0.002003649,1.495771E-09,0.0001964279,8.537187E-05,0.0004676517,0.001600897,0.0001983376,1.993039E-05,0.00354461,0.005727215,0.000490145,0.002706065,0.004965416,0.01519413,0.0005755857,0.002310731,0.0004737858,0.006541965,0.01501199,0.002225784,0.01611668,0.0002475462,0.009522895,0.01004854,0.0001189074,0.0004296998,0.0006056008,2.788079E-05,0.002320459,0.004852668,0.001294722,0.0002560552,2.979947E-07,0.01689448,0.0035717,0.0005463289,0.01331917,0.06771229,0.08563723,0.05896884,0.02631031,0.02985698,0.00274725
290,0.000313308,0.0002550867,0.0001144492,0.001238457,1.859512E-05,0.002597211,0.000229022,0.01107547,0.001171333,0.0360537,0.004349329,0.00913118,0.004779686,0.004355616,0.001969296,0,0.0002483777,5.814225E-06,0.0001382357,7.977036E-05,0.0001604591,0.001725401,0,0.00196179,1.469186E-09,0.0001964106,8.451717E-05,0.0004667775,0.001556268,0.0001635988,1.973633E-05,0.003534832,0.005711455,0.000487724,0.002653741,0.005184636,0.01570577,0.0005818324,0.002311511,0.0004640982,0.006587055,0.01509339,0.00231025,0.01648065,0.0002465743,0.009318803,0.009794151,0.0001160084,0.0004277717,0.0006510111,2.286592E-05,0.002130079,0.004439882,0.001292807,0.0002548058,3.220672E-07,0.01721221,0.00362035,0.0005491947,0.01165643,0.07259209,0.08850677,0.05820701,0.02748924,0.03021752,0.002638412
291,0.0003114287,0.0002587234,0.0001166086,0.00124041,1.861438E-05,0.002638401,0.0002290094,0.01109792,0.001189817,0.03625137,0.004397326,0.009153347,0.005109802,0.004298631,0.001940165,0,0.0002085102,4.895952E-06,0.0001451319,7.987533E-05,0.0001527953,0.001679791,0,0.00190292,1.420814E-09,0.0001952997,8.314555E-05,0.0004655193,0.001498227,0.0001281314,1.883244E-05,0.003509281,0.005670326,0.0004790602,0.002571314,0.005388997,0.01620978,0.0005880801,0.002320734,0.0004509206,0.006486586,0.01504681,0.002396463,0.01685349,0.0002456659,0.009121259,0.009415588,0.0001112677,0.0004222995,0.0006936621,2.277489E-05,0.001432564,0.002109112,0.0008567974,0.0001743726,3.430835E-07,0.01735582,0.003669157,0.0005486984,0.00983251,0.07681411,0.09055331,0.05697712,0.02838461,0.03009162,0.002524154
292,0.0003096584,0.000261953,0.000117819,0.001242055,1.863263E-05,0.002617929,0.0002288033,0.01112186,0.001207817,0.03646779,0.004441985,0.009177456,0.005108411,0.004233041,0.00192711,0,0.0002126481,6.806977E-06,0.0001544271,7.922767E-05,0.0001486538,0.001643707,0,0.001861882,1.385389E-09,0.0001943347,8.196574E-05,0.000464289,0.001452219,0.0001218045,1.886034E-05,0.003509174,0.005623038,0.0004699656,0.002491303,0.005584074,0.01668911,0.0005941961,0.002321809,0.0004389491,0.006511876,0.01514277,0.002474889,0.01720421,0.0002446169,0.008927661,0.009250849,0.0001066639,0.000421159,0.0007251431,2.400491E-05,0.001173058,0.001662518,0.0005351834,0.000100971,3.666248E-07,0.01775425,0.003710427,0.0005394326,0.008574363,0.0801372,0.09120692,0.05675236,0.02884916,0.02980827,0.002420874
293,0.0003083964,0.0002644031,0.0001180993,0.001243312,1.864784E-05,0.002571487,0.0002283449,0.0111416,0.001225013,0.03663867,0.004482598,0.009197428,0.00505907,0.004190885,0.001925051,0,0.0002035126,9.151552E-06,0.0001725021,7.849873E-05,0.000147573,0.00162294,0,0.001858834,1.371299E-09,0.0001921961,8.154533E-05,0.0004633632,0.001441971,0.0001627897,2.058766E-05,0.003525133,0.005595799,0.0004645587,0.002438834,0.005772477,0.01711598,0.0006005148,0.002323972,0.0004365776,0.006728983,0.01537029,0.002550241,0.01746608,0.0002438045,0.008740325,0.009256445,0.0001027551,0.0004222042,0.0007469308,2.565379E-05,0.002390837,0.002738339,0.0007268781,0.000133672,3.900762E-07,0.01822353,0.00374973,0.0005233624,0.008166245,0.08292991,0.09119362,0.05668966,0.02921936,0.02960232,0.002377991
294,0.0003098103,0.0002673723,0.0001193328,0.001244413,1.866215E-05,0.002571939,0.0002278083,0.01116889,0.001241994,0.03686161,0.004525919,0.009218708,0.005122844,0.004155912,0.00193632,0,0.0002229577,1.160845E-05,0.0001883421,7.871659E-05,0.0001486339,0.001609713,0,0.001870173,1.38886E-09,0.0001911243,8.154793E-05,0.0004626906,0.001458536,0.0002005369,2.213555E-05,0.003544726,0.005581198,0.0004623312,0.002427045,0.005881888,0.01747572,0.0006064394,0.002326601,0.0004415152,0.007019122,0.01563423,0.002594991,0.01766476,0.0002431775,0.008569065,0.009332432,0.0001013235,0.0004237493,0.0007707233,2.607948E-05,0.004101313,0.004494866,0.00102445,0.0001884309,4.132125E-07,0.01874794,0.003788556,0.0005089283,0.008369379,0.08616893,0.09186823,0.05650558,0.02951047,0.0295318,0.00240363
295,0.0003104801,0.0002702564,0.0001202628,0.001245898,1.867992E-05,0.002583917,0.0002276374,0.01123161,0.001256587,0.03721692,0.004541343,0.009271253,0.0049436,0.004159169,0.001948343,0,0.0002590574,1.169457E-05,0.0001724294,7.893982E-05,0.0001539502,0.001614763,0,0.001891933,1.429354E-09,0.0001903971,8.182791E-05,0.0004626884,0.00148673,0.0002096111,2.305398E-05,0.00357908,0.005584735,0.0004629929,0.002444,0.00567846,0.01718947,0.0005983167,0.002334113,0.0004484605,0.006998849,0.0157366,0.002531809,0.01768053,0.0002429444,0.008418164,0.009440195,0.0001020861,0.000427566,0.0007238944,2.517222E-05,0.005567951,0.006612377,0.001314716,0.0002582317,3.970673E-07,0.01830832,0.003795348,0.0005026172,0.008925979,0.09058338,0.09366035,0.05695593,0.02869672,0.0299456,0.002495343
296,0.0003123635,0.0002742806,0.000121984,0.001247902,1.870136E-05,0.002618036,0.0002277511,0.01133212,0.001259528,0.03782106,0.004554288,0.009340487,0.004378419,0.004168754,0.001960308,0,0.0002698799,9.315931E-06,0.0001533283,8.041893E-05,0.0001595693,0.001619912,0,0.001911463,1.453794E-09,0.0001892463,8.220386E-05,0.0004631396,0.001517074,0.0002074359,2.346874E-05,0.003605971,0.005599288,0.0004652411,0.002479662,0.005350645,0.01653255,0.0005877198,0.002346145,0.0004515771,0.006648317,0.01567979,0.002411154,0.01745596,0.0002429842,0.008283671,0.009498877,0.0001043775,0.0004269206,0.0006511534,2.356136E-05,0.005603446,0.00747802,0.001396501,0.000283956,3.584376E-07,0.01732604,0.003724352,0.000503775,0.009762708,0.09508048,0.09483381,0.0577312,0.0274545,0.03047168,0.002612222
297,0.0003108431,0.0002750849,0.0001218982,0.001249908,1.872958E-05,0.002614799,0.0002278643,0.01140415,0.00125979,0.0380336,0.004568979,0.009255199,0.003862368,0.004177353,0.001952836,0,0.0002742551,9.891421E-06,0.0001224114,8.210963E-05,0.0001658044,0.001620574,0,0.001920589,1.45894E-09,0.0001875604,8.244645E-05,0.0004640038,0.001541036,0.0001896088,2.277047E-05,0.003605133,0.005623385,0.0004683659,0.002525152,0.004997234,0.01563068,0.0005770198,0.002363921,0.0004536317,0.006194941,0.01538833,0.002276657,0.01693482,0.0002430837,0.008159938,0.009574162,0.0001076699,0.0004247177,0.00057825,2.31344E-05,0.00552329,0.007232935,0.00137393,0.0002844651,3.11591E-07,0.01616467,0.003627324,0.0005115015,0.01084156,0.09917494,0.09426875,0.05891043,0.02604195,0.03054112,0.002740887
298,0.0003095524,0.0002752611,0.0001219079,0.001251694,1.876042E-05,0.002616485,0.0002278537,0.0114569,0.001270362,0.03820138,0.004592467,0.0092193,0.003696962,0.004169486,0.001953102,0,0.0002562169,1.501554E-05,0.0001306257,8.15403E-05,0.0001715389,0.001618246,0,0.001924901,1.466046E-09,0.0001873675,8.230424E-05,0.0004655973,0.001558227,0.0001609141,2.107746E-05,0.003563351,0.005650801,0.0004735639,0.002577431,0.004676108,0.0148028,0.0005663235,0.002381704,0.0004581318,0.005863246,0.0149772,0.00216528,0.01631559,0.0002431781,0.008044589,0.009720479,0.0001113811,0.0004262018,0.0005331488,2.252722E-05,0.006329696,0.007834871,0.001476754,0.0003116447,2.704359E-07,0.01523592,0.003566087,0.0005228042,0.01225776,0.1036972,0.09118363,0.06068366,0.02467089,0.03024695,0.002848293
299,0.0003088473,0.0002764105,0.000122216,0.001253209,1.879098E-05,0.002629854,0.0002276411,0.01150528,0.001290031,0.03840002,0.004631352,0.009230551,0.003808083,0.0041275,0.001959871,0,0.0002451137,1.900586E-05,0.000183893,7.999981E-05,0.0001732175,0.001610764,0,0.001934092,1.464002E-09,0.0001877412,8.194314E-05,0.0004682267,0.001578511,0.0001487688,1.894685E-05,0.003513687,0.005666398,0.000479728,0.002629576,0.004571814,0.01454361,0.0005628513,0.002392166,0.000464657,0.005853178,0.01464865,0.002136524,0.01585806,0.0002432784,0.007947139,0.009895111,0.0001149127,0.0004300654,0.0005250839,2.04062E-05,0.007483777,0.009721151,0.001638135,0.000359465,2.521258E-07,0.01524029,0.003567874,0.0005297572,0.01384352,0.108717,0.08886217,0.06267007,0.02419602,0.03040132,0.002890683
300,0.0002814857,0.0002127055,0.0001096624,0.001254516,1.732354E-05,0.001703637,0.000227175,0.01153716,0.001314354,0.03856389,0.004669134,0.009254334,0.004001904,0.003761765,0.001582275,0,0.0002041012,1.889622E-05,0.0001301524,7.876965E-05,0.0001722166,0.001278131,0,0.001482911,1.462549E-09,0.0001598019,0.0001107662,0.0004714916,0.001603441,0.0001892217,1.421231E-05,0.002812407,0.005202704,0.0004167792,0.002675805,0.00471199,0.01485247,0.000566785,0.002377074,0.0004715267,0.006083609,0.01479362,0.002183773,0.01587844,0.0003189519,0.005992691,0.01005126,0.0001174876,0.0004330111,0.0005508423,1.690767E-05,0.005528204,0.01009584,0.001373599,0.0003049918,2.644116E-07,0.01588382,0.003595019,0.0005308881,0.0117796,0.0778714,0.05878543,0.04277597,0.0250406,0.03093185,0.002852479
301,0.0002838781,0.0002146045,0.0001110381,0.001255827,1.734865E-05,0.001755898,0.0002266417,0.0115569,0.00133876,0.03875008,0.004713542,0.009282402,0.0042664,0.003720836,0.001596466,0,0.0001895843,1.695689E-05,0.0001176497,7.845143E-05,0.0001707147,0.001284582,0,0.001502106,1.454861E-09,0.0001609862,0.0001099571,0.0004730925,0.001611733,0.0001942681,1.534006E-05,0.002842921,0.005225912,0.0004222403,0.002689754,0.004932746,0.01537286,0.0005735741,0.00236714,0.0004728601,0.006365437,0.01508187,0.002255448,0.01615947,0.0003164746,0.005994768,0.01008589,0.0001183129,0.0004352459,0.00059113,1.493692E-05,0.004960333,0.01288973,0.001454537,0.0003196093,2.875624E-07,0.01657278,0.003629511,0.0005320546,0.01141433,0.08234525,0.06071544,0.04425926,0.02621767,0.03147022,0.002769097
